Date,clinicID,doctorID,specialization,day,tokenNumber,Index,servedAfterBreak,TimeCalled,TimeTaken,type,AvgWaitTime
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A18,4,False,12:05:57,00:07:09,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A19,5,False,12:11:25,00:05:28,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A20,6,False,12:19:26,00:08:01,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A14,7,False,12:23:49,00:04:23,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A6,8,False,12:32:50,00:09:01,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A15,9,False,12:35:25,00:02:35,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A7,10,False,12:48:24,00:12:59,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A34,11,True,15:24:19,02:35:55,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A37,12,False,15:31:07,00:06:48,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A28,13,False,15:39:52,00:08:45,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A11,14,False,15:48:47,00:08:55,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A23,15,False,15:49:24,00:00:37,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A24,16,False,15:51:30,00:02:06,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A38,17,False,15:56:49,00:05:19,advance,00:20:51.684210526
2025-07-02,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A47,18,False,16:45:43,00:48:54,advance,00:20:51.684210526
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A6,0,False,10:18:49,00:00:00,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A20,1,False,10:23:06,00:04:17,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A9,2,False,11:04:20,00:41:14,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A7,3,False,11:11:33,00:07:13,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A12,4,False,11:20:43,00:09:10,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A3,5,False,11:24:33,00:03:50,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A4,6,False,11:31:45,00:07:12,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A19,7,False,11:35:28,00:03:43,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A15,8,False,11:43:47,00:08:19,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A23,9,False,11:51:48,00:08:01,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A18,10,False,11:52:41,00:00:53,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A21,11,False,12:07:17,00:14:36,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A17,12,False,12:12:19,00:05:02,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A16,13,False,13:08:50,00:56:31,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A22,14,False,13:19:14,00:10:24,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A39,15,True,15:22:25,02:03:11,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A38,16,False,15:28:55,00:06:30,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A11,17,False,15:33:28,00:04:33,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A37,18,False,15:55:16,00:21:48,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A43,19,False,16:05:49,00:10:33,advance,00:17:14.238095238
2025-07-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A44,20,False,16:20:48,00:14:59,advance,00:17:14.238095238
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A4,0,False,10:46:16,00:00:00,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A11,1,False,10:52:19,00:06:03,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A28,2,False,11:02:56,00:10:37,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A29,3,False,11:12:16,00:09:20,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A8,4,False,11:20:45,00:08:29,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A18,5,False,11:23:43,00:02:58,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A25,6,False,11:29:10,00:05:27,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A18,7,False,11:33:49,00:04:39,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A6,8,False,11:42:57,00:09:08,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A3,9,False,11:44:25,00:01:28,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A31,10,False,11:55:58,00:11:33,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A30,11,False,11:59:38,00:03:40,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A7,12,False,12:09:11,00:09:33,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A17,13,False,12:10:51,00:01:40,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A32,14,False,12:16:17,00:05:26,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A14,15,False,12:21:18,00:05:01,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A34,16,False,12:24:39,00:03:21,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A36,17,False,12:43:57,00:19:18,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A20,18,True,15:22:37,02:38:40,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A21,19,False,15:22:41,00:00:04,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A22,19,False,15:22:48,00:00:07,advance,00:13:14.227272727
2025-07-04,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A23,21,False,15:37:29,00:14:41,advance,00:13:14.227272727
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A3,0,False,10:19:21,00:00:00,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A15,1,False,10:19:25,00:00:04,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A9,2,False,10:24:27,00:05:02,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A12,3,False,10:26:33,00:02:06,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A19,4,False,10:28:18,00:01:45,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A8,5,False,10:38:07,00:09:49,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A6,6,False,10:44:06,00:05:59,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A22,7,False,10:47:54,00:03:48,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A26,8,True,12:06:48,01:18:54,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,W4,9,False,12:06:53,00:00:05,walkin,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,W1,10,False,12:06:57,00:00:04,walkin,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A2,11,False,12:07:09,00:00:12,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A23,12,False,12:07:11,00:00:02,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A18,13,False,12:10:04,00:02:53,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A14,14,False,12:18:37,00:08:33,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A21,15,False,12:23:25,00:04:48,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A16,16,False,12:48:29,00:25:04,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A11,17,False,12:48:34,00:00:05,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A17,18,False,12:58:16,00:09:42,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A24,19,False,13:05:02,00:06:46,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A13,20,False,13:45:13,00:40:11,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A37,21,True,15:23:17,01:38:04,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A36,22,False,15:30:58,00:07:41,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A7,23,False,16:01:13,00:30:15,advance,00:13:40.640000
2025-07-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A36,24,False,16:01:17,00:00:04,advance,00:13:40.640000
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W1,0,False,10:13:49,00:00:00,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A6,1,False,10:14:01,00:00:12,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A9,2,False,10:57:16,00:43:15,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A7,3,False,11:11:06,00:13:50,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A34,4,False,11:28:31,00:17:25,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A3,5,False,11:30:02,00:01:31,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A37,6,False,11:40:27,00:10:25,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A2,7,False,11:48:16,00:07:49,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A38,8,False,11:51:05,00:02:49,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A39,9,False,11:53:36,00:02:31,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W2,10,True,12:57:36,01:04:00,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A22,10,False,12:17:45,00:39:51,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W3,11,False,12:57:37,00:39:52,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A39,11,False,12:18:14,00:39:23,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W4,12,False,12:57:37,00:39:23,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A40,12,False,12:26:08,00:31:29,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A41,12,False,12:28:37,00:02:29,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W7,13,False,12:57:38,00:29:01,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A5,13,False,12:28:52,00:28:46,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A4,13,False,12:28:49,00:00:03,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A21,13,False,12:44:50,00:16:01,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W8,14,False,12:57:38,00:12:48,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A15,14,False,12:53:48,00:03:50,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W2,14,False,12:54:01,00:00:13,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A20,14,False,12:59:07,00:05:06,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W9,15,False,12:57:38,00:01:29,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W10,16,False,12:57:38,00:00:00,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A43,16,False,13:02:45,00:05:07,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A18,16,False,13:08:59,00:06:14,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W5,17,False,12:57:39,00:11:20,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W6,17,False,12:57:39,00:00:00,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W1,19,False,12:57:40,00:00:01,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A1,20,False,12:57:43,00:00:03,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A2,21,False,12:57:44,00:00:01,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A3,22,False,12:57:44,00:00:00,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A1,23,False,12:57:45,00:00:01,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W5,24,False,12:57:55,00:00:10,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W1,25,False,12:57:56,00:00:01,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A23,38,False,13:15:33,00:17:37,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W3,39,False,13:30:04,00:14:31,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W1,40,False,13:30:06,00:00:02,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W2,40,False,13:30:06,00:00:00,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W3,42,False,13:30:07,00:00:01,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W4,43,False,13:30:08,00:00:01,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W4,44,False,13:30:32,00:00:24,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W5,45,False,13:30:34,00:00:02,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W5,46,False,13:30:36,00:00:02,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W5,47,False,13:30:37,00:00:01,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W5,48,False,13:30:40,00:00:03,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A4,49,False,13:30:42,00:00:02,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A4,50,False,13:30:45,00:00:03,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A4,51,False,13:30:47,00:00:02,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A3,52,False,13:30:48,00:00:01,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A5,53,False,13:30:49,00:00:01,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A5,54,False,13:30:50,00:00:01,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W4,55,False,13:30:58,00:00:08,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W4,56,False,13:31:00,00:00:02,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W6,57,False,13:31:00,00:00:00,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W10,58,False,13:31:06,00:00:06,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A4,59,False,13:31:16,00:00:10,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,W3,60,False,13:31:18,00:00:02,walkin,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A33,61,False,13:34:50,00:03:32,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A26,62,False,13:35:20,00:00:30,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A27,63,False,13:39:42,00:04:22,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A29,64,False,13:57:24,00:17:42,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A44,65,False,13:58:21,00:00:57,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A28,66,True,15:23:43,01:25:22,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A12,67,False,15:25:59,00:02:16,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A25,68,False,15:27:39,00:01:40,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A45,69,False,15:36:20,00:08:41,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A35,70,False,15:45:22,00:09:02,advance,00:09:01.847222222
2025-07-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A42,71,False,15:51:40,00:06:18,advance,00:09:01.847222222
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,W2,0,False,10:21:10,00:00:00,walkin,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A13,1,False,10:33:28,00:12:18,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A14,2,False,11:17:04,00:43:36,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A25,3,False,11:36:42,00:19:38,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A5,4,False,11:50:15,00:13:33,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A19,5,False,11:50:17,00:00:02,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A4,6,False,11:59:47,00:09:30,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A20,7,False,12:04:34,00:04:47,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A20,8,False,12:08:05,00:03:31,walkin,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A20,8,False,12:08:06,00:00:01,walkin,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A40,10,False,12:09:39,00:01:33,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A41,11,False,12:09:40,00:00:01,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A24,12,False,12:23:00,00:13:20,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,W1,13,False,12:25:47,00:02:47,walkin,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A15,14,False,12:34:55,00:09:08,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A21,15,False,12:39:32,00:04:37,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A23,16,False,12:47:54,00:08:22,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A42,17,False,12:48:21,00:00:27,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A22,18,False,12:52:40,00:04:19,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A17,19,True,15:11:30,02:18:50,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A28,20,False,15:16:04,00:04:34,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A31,21,False,15:19:24,00:03:20,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A26,22,False,15:27:18,00:07:54,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A45,23,False,15:36:28,00:09:10,advance,00:13:06.440000
2025-07-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A39,24,False,15:48:51,00:12:23,advance,00:13:06.440000
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A4,0,False,10:30:13,00:00:00,advance,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A10,1,False,10:30:17,00:00:04,advance,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W1,2,False,10:30:25,00:00:08,walkin,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A10,3,False,10:36:06,00:05:41,advance,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A1,4,True,11:48:14,01:12:08,advance,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A18,5,False,11:59:49,00:11:35,advance,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A5,6,False,12:46:05,00:46:16,advance,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A14,7,False,12:50:37,00:04:32,advance,00:27:49.090909090
2025-07-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A28,8,True,15:36:04,02:45:27,advance,00:27:49.090909090
